accx,accy,accz,vx,vy,vz,px,py,pz
0.004015792,0.001496953,-0.007007753,3.38499E-05,0.000231078,6.34839E-05,0.58219991,0.229696778,0.001348321
0.004066545,0.001051071,-0.0072823,4.1941E-05,0.000233631,4.91855E-05,0.582199986,0.229697243,0.001348434
0.004099389,0.000596366,-0.007538821,5.01161E-05,0.000235282,3.43547E-05,0.582200078,0.229697712,0.001348517
0.004113423,0.000134708,-0.007774625,5.83386E-05,0.000236016,1.90302E-05,0.582200187,0.229698184,0.001348571
0.004107864,-0.000331904,-0.007987074,6.65698E-05,0.000235821,3.25615E-06,0.582200311,0.229698656,0.001348594
0.004082058,-0.000801333,-0.008173625,7.477E-05,0.000234688,-1.29181E-05,0.582200453,0.229699127,0.001348584
0.00403548,-0.0012713,-0.008331873,8.2898E-05,0.000232615,-2.94383E-05,0.582200611,0.229699595,0.001348542
0.003967744,-0.001739381,-0.008459591,9.09119E-05,0.000229603,-4.62456E-05,0.582200784,0.229700058,0.001348466
0.003878605,-0.002203009,-0.008554764,9.8769E-05,0.000225658,-6.32767E-05,0.582200974,0.229700514,0.001348357
0.003767963,-0.002659477,-0.008615621,0.000106426,0.000220791,-8.04647E-05,0.582201179,0.229700961,0.001348213
0.003635867,-0.003105961,-0.008640661,0.000113841,0.00021502,-9.77392E-05,0.5822014,0.229701397,0.001348035
0.003482514,-0.003539557,-0.008628667,0.00012097,0.000208367,-0.000115027,0.582201635,0.229701821,0.001347822
0.003308258,-0.003957319,-0.008578722,0.000127771,0.000200862,-0.000132254,0.582201884,0.22970223,0.001347575
0.00311361,-0.00435631,-0.008490211,0.000134203,0.000192538,-0.000149342,0.582202146,0.229702624,0.001347293
0.002899248,-0.004733649,-0.00836283,0.000140225,0.000183437,-0.000166215,0.582202421,0.229703,0.001346978
0.002666018,-0.005086548,-0.008196585,0.0001458,0.000173603,-0.000182794,0.582202707,0.229703358,0.001346628
0.002414938,-0.005412353,-0.007991796,0.000150889,0.00016309,-0.000199001,0.582203004,0.229703695,0.001346246
0.002147203,-0.005708572,-0.007749095,0.00015546,0.000151954,-0.000214761,0.58220331,0.22970401,0.001345832
0.001864178,-0.0059729,-0.007469419,0.000159478,0.000140256,-0.000229997,0.582203626,0.229704303,0.001345387
0.001567391,-0.006203236,-0.007153991,0.000162916,0.000128062,-0.000244638,0.582203948,0.229704571,0.001344912
0.001258526,-0.006397702,-0.006804308,0.000165748,0.000115443,-0.000258613,0.582204277,0.229704815,0.001344409
0.0009394,-0.006554655,-0.006422114,0.00016795,0.000102472,-0.000271856,0.582204611,0.229705033,0.001343878
0.000611947,-0.006672695,-0.006009377,0.000169505,8.92245E-05,-0.000284302,0.582204949,0.229705225,0.001343321
0.000278188,-0.006750679,-0.00556826,0.000170398,7.57809E-05,-0.000295893,0.582205289,0.22970539,0.001342741
-5.97875E-05,-0.006787731,-0.005101088,0.000170618,6.22218E-05,-0.000306575,0.582205631,0.229705528,0.001342138
-0.000399853,-0.00678326,-0.004610322,0.000170159,4.863E-05,-0.000316297,0.582205972,0.229705639,0.001341514
-0.000739865,-0.006736971,-0.004098532,0.000169019,3.50888E-05,-0.000325016,0.582206311,0.229705722,0.001340873
-0.001077688,-0.006648878,-0.003568373,0.0001672,2.16821E-05,-0.000332692,0.582206648,0.229705779,0.001340214
-0.001411214,-0.006519308,-0.003022566,0.000164708,8.49326E-06,-0.00033929,0.58220698,0.229705809,0.001339542
-0.001738379,-0.006348896,-0.002463885,0.000161555,-4.39516E-06,-0.000344782,0.582207307,0.229705813,0.001338857
-0.00205719,-0.006138587,-0.001895133,0.000157754,-1.69023E-05,-0.000349145,0.582207626,0.229705792,0.001338163
-0.002365736,-0.005889625,-0.001319131,0.000153326,-2.89495E-05,-0.000352362,0.582207938,0.229705745,0.001337461
-0.002662203,-0.005603546,-0.000738704,0.000148292,-4.04608E-05,-0.000354422,0.58220824,0.229705676,0.001336753
-0.00294489,-0.005282163,-0.000156667,0.000142677,-5.13637E-05,-0.000355317,0.582208531,0.229705584,0.001336043
-0.003212218,-0.004927561,0.000424181,0.000136512,-6.15895E-05,-0.000355048,0.58220881,0.22970547,0.001335332
-0.003462738,-0.00454208,0.001001068,0.000129828,-7.10739E-05,-0.00035362,0.582209077,0.229705337,0.001334623
-0.003695144,-0.004128318,0.001571267,0.000122661,-7.97578E-05,-0.000351044,0.58220933,0.229705186,0.001333918
-0.00390828,-0.003689119,0.00213211,0.000115048,-8.75872E-05,-0.000347335,0.582209568,0.229705018,0.001333219
-0.00410115,-0.003227563,0.002681003,0.000107028,-9.45143E-05,-0.000342516,0.58220979,0.229704836,0.001332528
-0.004272919,-0.002746958,0.003215453,9.86431E-05,-0.000100497,-0.000336611,0.582209996,0.22970464,0.001331849
-0.00442292,-0.002250814,0.00373308,8.99362E-05,-0.000105502,-0.000329654,0.582210184,0.229704434,0.001331182
-0.004550643,-0.001742819,0.00423164,8.09514E-05,-0.000109501,-0.000321679,0.582210355,0.229704218,0.00133053
-0.004655731,-0.00122681,0.004709034,7.17337E-05,-0.000112473,-0.000312727,0.582210508,0.229703996,0.001329895
-0.004737968,-0.000706735,0.005163324,6.23285E-05,-0.000114408,-0.000302843,0.582210642,0.229703768,0.001329279
-0.004797267,-0.000186616,0.005592735,5.27818E-05,-0.0001153,-0.000292074,0.582210758,0.229703538,0.001328684
-0.004833662,0.000329491,0.005995662,4.31394E-05,-0.000115154,-0.000280472,0.582210853,0.229703307,0.001328111
-0.0048473,0.000837534,0.00637068,3.34471E-05,-0.000113982,-0.000268091,0.58221093,0.229703077,0.001327562
-0.004838441,0.001333502,0.006716549,2.37502E-05,-0.000111804,-0.000254989,0.582210987,0.229702851,0.001327038
-0.004807454,0.001813464,0.00703223,1.40934E-05,-0.000108648,-0.000241225,0.582211025,0.22970263,0.001326542
-0.004754814,0.002273605,0.00731689,4.52041E-06,-0.00010455,-0.00022686,0.582211044,0.229702417,0.001326073
-0.004681102,0.002710273,0.007569912,-4.92588E-06,-9.95539E-05,-0.000211958,0.582211043,0.229702212,0.001325634
-0.004587001,0.003120021,0.007790894,-1.4204E-05,-9.37093E-05,-0.000196581,0.582211024,0.229702018,0.001325226
-0.004473301,0.003499653,0.007979653,-2.32739E-05,-8.70738E-05,-0.000180794,0.582210986,0.229701837,0.001324848
-0.004340901,0.003846277,0.008136211,-3.20972E-05,-7.97107E-05,-0.000164662,0.582210931,0.22970167,0.001324502
-0.004190815,0.004157332,0.008260792,-4.06375E-05,-7.16887E-05,-0.000148249,0.582210858,0.229701518,0.001324189
-0.004024176,0.004430628,0.008353814,-4.88605E-05,-6.30814E-05,-0.000131619,0.582210768,0.229701383,0.001323909
-0.003842232,0.004664355,0.008415881,-5.67342E-05,-5.39662E-05,-0.000114834,0.582210663,0.229701266,0.001323663
-0.003646346,0.004857093,0.008447777,-6.42294E-05,-4.4424E-05,-9.79554E-05,0.582210541,0.229701167,0.00132345
-0.00343798,0.005007809,0.008450458,-7.13196E-05,-3.45378E-05,-8.10428E-05,0.582210406,0.229701088,0.001323271
-0.003218693,0.00511585,0.008425043,-7.79813E-05,-2.43927E-05,-6.41536E-05,0.582210256,0.229701029,0.001323126
-0.002990122,0.005180931,0.008372796,-8.41943E-05,-1.40744E-05,-4.73426E-05,0.582210094,0.229700991,0.001323014
-0.002753974,0.005203127,0.008295104,-8.99418E-05,-3.66901E-06,-3.06624E-05,0.582209919,0.229700973,0.001322937
-0.002512002,0.005182862,0.008193456,-9.52102E-05,6.73806E-06,-1.41622E-05,0.582209734,0.229700976,0.001322892
-0.002265985,0.005120895,0.008069406,-9.99898E-05,1.70624E-05,2.11144E-06,0.582209538,0.229701,0.00132288
-0.002017702,0.005018309,0.007924536,-0.000104274,2.72216E-05,1.81154E-05,0.582209334,0.229701044,0.0013229
-0.001768904,0.004876506,0.007760415,-0.000108061,3.71357E-05,3.38096E-05,0.582209121,0.229701109,0.001322952
-0.001521291,0.00469719,0.00757856,-0.00011135,4.67277E-05,4.91571E-05,0.582208902,0.229701193,0.001323036
-0.001276485,0.004482356,0.007380402,-0.000114146,5.59244E-05,6.41238E-05,0.582208676,0.229701296,0.001323149
-0.001036015,0.004234279,0.007167258,-0.000116456,6.46571E-05,7.86787E-05,0.582208445,0.229701417,0.001323292
-0.0008013,0.003955491,0.006940318,-0.00011829,7.28616E-05,9.27929E-05,0.58220821,0.229701554,0.001323464
-0.00057364,0.003648763,0.006700638,-0.000119661,8.04791E-05,0.00010644,0.582207972,0.229701708,0.001323663
-0.000354207,0.003317078,0.00644914,-0.000120584,8.74566E-05,0.000119595,0.582207731,0.229701876,0.001323889
-0.000144042,0.002963595,0.006186614,-0.000121078,9.37474E-05,0.000132236,0.58220749,0.229702058,0.001324142
5.59476E-05,0.002591613,0.005913722,-0.000121161,9.9311E-05,0.000144342,0.582207247,0.229702251,0.001324418
0.000244991,0.002204532,0.005631006,-0.000120854,0.000104114,0.000155891,0.582207005,0.229702455,0.001324719
0.000422453,0.001805809,0.005338898,-0.000120181,0.000108129,0.000166866,0.582206764,0.229702668,0.001325042
0.000587835,0.001398927,0.005037728,-0.000119164,0.000111337,0.000177247,0.582206524,0.229702888,0.001325386
0.000740768,0.000987359,0.004727751,-0.000117829,0.000113725,0.000187017,0.582206287,0.229703113,0.001325751
0.000881011,0.00057454,0.004409156,-0.000116201,0.000115286,0.000196158,0.582206053,0.229703342,0.001326134
0.001008436,0.000163842,0.004082094,-0.000114305,0.000116023,0.000204653,0.582205822,0.229703574,0.001326536
0.001123022,-0.000241456,0.003746691,-0.000112167,0.000115942,0.000212486,0.582205596,0.229703807,0.001326953
0.001224842,-0.000638187,0.003403072,-0.000109813,0.000115057,0.00021964,0.582205374,0.229704038,0.001327386
0.001314046,-0.00102332,0.003051381,-0.000107268,0.000113389,0.000226099,0.582205156,0.229704267,0.001327832
0.001390856,-0.001393979,0.002691795,-0.000104557,0.000110964,0.000231846,0.582204945,0.229704492,0.00132829
0.001455545,-0.001747463,0.002324547,-0.000101705,0.000107813,0.000236866,0.582204738,0.229704711,0.001328759
0.001508433,-0.002081269,0.00194994,-9.87348E-05,0.000103974,0.000241144,0.582204538,0.229704923,0.001329237
0.001549868,-0.002393108,0.001568372,-9.56708E-05,9.94881E-05,0.000244666,0.582204343,0.229705127,0.001329724
0.001580217,-0.002680917,0.001180352,-9.25353E-05,9.44016E-05,0.000247417,0.582204155,0.229705321,0.001330216
0.001599854,-0.002942865,0.000786527,-8.935E-05,8.87645E-05,0.000249387,0.582203973,0.229705504,0.001330713
0.001609154,-0.003177363,0.000387696,-8.61359E-05,8.26301E-05,0.000250563,0.582203798,0.229705676,0.001331214
0.001608488,-0.003383075,-1.51697E-05,-8.29133E-05,7.6055E-05,0.000250938,0.582203629,0.229705835,0.001331716
0.001598223,-0.003558921,-0.000420914,-7.97019E-05,6.90978E-05,0.000250503,0.582203466,0.22970598,0.001332217
0.00157873,-0.003704094,-0.00082819,-7.65204E-05,6.18193E-05,0.000249254,0.58220331,0.229706111,0.001332718
0.001550384,-0.003818059,-0.001235457,-7.3387E-05,5.42815E-05,0.00024719,0.58220316,0.229706227,0.001333214
0.001513578,-0.003900565,-0.001640988,-7.03189E-05,4.65471E-05,0.000244312,0.582203016,0.229706328,0.001333706
0.001468725,-0.003951641,-0.002042885,-6.73327E-05,3.86792E-05,0.000240626,0.582202879,0.229706413,0.001334192
0.001416271,-0.0039716,-0.002439098,-6.4444E-05,3.07405E-05,0.000236141,0.582202747,0.229706483,0.001334669
0.001356709,-0.00396104,-0.002827452,-6.16676E-05,2.27928E-05,0.00023087,0.582202621,0.229706536,0.001335136
0.001290594,-0.003920833,-0.003205682,-5.90172E-05,1.48964E-05,0.000224831,0.5822025,0.229706574,0.001335592
0.001218562,-0.003852125,-0.003571466,-5.65052E-05,7.10947E-06,0.000218047,0.582202385,0.229706596,0.001336036
0.001141349,-0.00375632,-0.00392246,-5.41429E-05,-5.1214E-07,0.000210545,0.582202274,0.229706603,0.001336464
0.001059798,-0.003635064,-0.004256332,-5.19398E-05,-7.91581E-06,0.000202357,0.582202168,0.229706594,0.001336878
0.000974865,-0.003490222,-0.004570795,-4.99037E-05,-1.50524E-05,0.00019352,0.582202066,0.229706571,0.001337274
0.000887611,-0.00332385,-0.004863636,-4.80404E-05,-2.18767E-05,0.000184074,0.582201969,0.229706534,0.001337652
0.000799185,-0.003138168,-0.005132747,-4.63533E-05,-2.83478E-05,0.000174065,0.582201874,0.229706483,0.00133801
0.000710802,-0.002935528,-0.005376143,-4.48436E-05,-3.44294E-05,0.000163543,0.582201783,0.22970642,0.001338348
0.000623719,-0.002718393,-0.00559199,-4.35101E-05,-4.00899E-05,0.000152561,0.582201695,0.229706346,0.001338664
0.000539205,-0.002489306,-0.005778618,-4.23488E-05,-4.53029E-05,0.000141175,0.582201609,0.22970626,0.001338958
0.000458516,-0.002250874,-0.005934535,-4.13533E-05,-5.00471E-05,0.000129446,0.582201526,0.229706164,0.001339229
0.000382864,-0.002005745,-0.006058437,-4.05147E-05,-5.43064E-05,0.000117437,0.582201444,0.22970606,0.001339476
0.00031339,-0.001756594,-0.00614922,-3.98218E-05,-5.80701E-05,0.000105212,0.582201363,0.229705947,0.001339699
0.000251139,-0.001506096,-0.006205987,-3.92611E-05,-6.13328E-05,9.284E-05,0.582201284,0.229705828,0.001339897
0.000197041,-0.001256919,-0.006228055,-3.88172E-05,-6.40945E-05,8.03885E-05,0.582201206,0.229705702,0.00134007
0.000151887,-0.001011697,-0.006214966,-3.8473E-05,-6.63605E-05,6.79278E-05,0.582201129,0.229705571,0.001340218
0.000116319,-0.000773017,-0.006166488,-3.82097E-05,-6.81413E-05,5.55286E-05,0.582201053,0.229705436,0.001340342
9.08185E-05,-0.000543394,-0.006082629,-3.80077E-05,-6.94526E-05,4.32618E-05,0.582200976,0.229705299,0.001340441
7.56921E-05,-0.000325243,-0.00596364,-3.78464E-05,-7.03149E-05,3.11981E-05,0.582200901,0.229705159,0.001340515
7.10713E-05,-0.00012086,-0.005810014,-3.77049E-05,-7.07535E-05,1.94073E-05,0.582200825,0.229705017,0.001340565
7.6908E-05,6.7599E-05,-0.005622496,-3.75621E-05,-7.07983E-05,7.95802E-06,0.58220075,0.229704876,0.001340593
9.29773E-05,0.000238138,-0.005402073,-3.73973E-05,-7.04831E-05,-3.08272E-06,0.582200675,0.229704734,0.001340597
0.000118884,0.000388938,-0.005149979,-3.71902E-05,-6.98457E-05,-1.36503E-05,0.5822006,0.229704594,0.00134058
0.000154073,0.000518374,-0.004867688,-3.69218E-05,-6.89274E-05,-2.36826E-05,0.582200526,0.229704455,0.001340543
0.000197843,0.00062504,-0.004556912,-3.65739E-05,-6.77723E-05,-3.3121E-05,0.582200452,0.229704318,0.001340485
0.000249365,0.000707767,-0.004219589,-3.61304E-05,-6.64272E-05,-4.19103E-05,0.58220038,0.229704184,0.00134041
0.000307699,0.000765641,-0.003857872,-3.55765E-05,-6.49412E-05,-4.99994E-05,0.582200308,0.229704052,0.001340318
0.00037182,0.00079802,-0.003474111,-3.48996E-05,-6.33647E-05,-5.73418E-05,0.582200237,0.229703924,0.00134021
0.000440638,0.000804545,-0.003070839,-3.40892E-05,-6.17491E-05,-6.38958E-05,0.582200168,0.229703799,0.001340088
0.000513026,0.000785149,-0.002650745,-3.3137E-05,-6.01465E-05,-6.96251E-05,0.582200101,0.229703677,0.001339955
0.00058784,0.000740059,-0.002216653,-3.20371E-05,-5.86085E-05,-7.44988E-05,0.582200036,0.229703558,0.00133981
0.000663945,0.000669792,-0.001771498,-3.07857E-05,-5.71862E-05,-7.84917E-05,0.582199973,0.229703442,0.001339657
0.000740236,0.000575162,-0.001318296,-2.93813E-05,-5.59293E-05,-8.15848E-05,0.582199913,0.229703329,0.001339496
0.000815658,0.00045727,-0.000860117,-2.78247E-05,-5.48856E-05,-8.37649E-05,0.582199855,0.229703219,0.00133933
0.000889224,0.000317494,-0.000400055,-2.61187E-05,-5.41003E-05,-8.50253E-05,0.582199801,0.22970311,0.001339161
0.000960028,0.000157485,5.87915E-05,-2.42678E-05,-5.36156E-05,-8.53651E-05,0.582199751,0.229703002,0.00133899
0.00102725,-2.08533E-05,0.000513344,-2.22786E-05,-5.34703E-05,-8.47901E-05,0.582199704,0.229702895,0.00133882
0.001090167,-0.000215373,0.00096056,-2.01588E-05,-5.3699E-05,-8.33118E-05,0.582199662,0.229702788,0.001338651
0.00114815,-0.000423696,0.001397446,-1.79179E-05,-5.43318E-05,-8.09479E-05,0.582199624,0.229702681,0.001338486
0.001200664,-0.000643235,0.001821068,-1.55662E-05,-5.53938E-05,-7.7722E-05,0.58219959,0.229702571,0.001338327
0.001247267,-0.000871209,0.002228557,-1.31153E-05,-5.69048E-05,-7.36636E-05,0.582199561,0.229702459,0.001338175
0.001287604,-0.001104685,0.002617115,-1.05772E-05,-5.88786E-05,-6.88078E-05,0.582199538,0.229702344,0.001338033
0.001321402,-0.001340606,0.002984024,-7.96484E-06,-6.13235E-05,-6.31951E-05,0.582199519,0.229702224,0.0013379
0.001348466,-0.001575836,0.003326657,-5.29157E-06,-6.42411E-05,-5.68717E-05,0.582199506,0.229702098,0.00133778
0.001368677,-0.001807199,0.003642488,-2.57097E-06,-6.76268E-05,-4.98885E-05,0.582199498,0.229701967,0.001337673
0.001381988,-0.002031521,0.003929113,1.83142E-07,-7.14699E-05,-4.23017E-05,0.582199495,0.229701828,0.00133758
0.001388428,-0.002245672,0.004184263,2.95698E-06,-7.57529E-05,-3.4172E-05,0.582199499,0.229701681,0.001337503
0.001388096,-0.002446601,0.004405822,5.73685E-06,-8.04526E-05,-2.55647E-05,0.582199507,0.229701525,0.001337443
0.001381163,-0.002631381,0.004591858,8.50936E-06,-8.55393E-05,-1.65488E-05,0.582199522,0.229701359,0.001337401
0.001367863,-0.002797247,0.004740643,1.12615E-05,-9.09781E-05,-7.19722E-06,0.582199541,0.229701183,0.001337377
0.001348488,-0.002941641,0.004850684,1.39808E-05,-9.67283E-05,2.41382E-06,0.582199567,0.229700995,0.001337372
0.001323382,-0.003062252,0.004920759,1.66555E-05,-0.000102745,1.22055E-05,0.582199597,0.229700796,0.001337387
0.001292931,-0.003157047,0.004949945,1.92743E-05,-0.000108977,2.20969E-05,0.582199633,0.229700584,0.001337421
0.001257554,-0.003224305,0.004937646,2.18272E-05,-0.000115373,3.20053E-05,0.582199674,0.22970036,0.001337475
0.001217694,-0.003262635,0.004883619,2.43046E-05,-0.000121875,4.18474E-05,0.582199721,0.229700123,0.001337549
0.001173804,-0.003270987,0.004787986,2.6698E-05,-0.000128423,5.15398E-05,0.582199772,0.229699872,0.001337643
0.001126339,-0.003248655,0.004651242,2.89998E-05,-0.000134958,6.09994E-05,0.582199827,0.229699609,0.001337755
0.001075738,-0.003195279,0.004474256,3.12033E-05,-0.000141418,7.01447E-05,0.582199888,0.229699332,0.001337887
0.001022417,-0.003110832,0.00425825,3.33027E-05,-0.00014774,7.88964E-05,0.582199952,0.229699043,0.001338036
0.000966748,-0.002995613,0.004004792,3.5293E-05,-0.000153861,8.71777E-05,0.582200021,0.229698741,0.001338202
0.000909053,-0.002850233,0.003715765,3.71697E-05,-0.000159722,9.49156E-05,0.582200093,0.229698428,0.001338385
0.000849592,-0.002675608,0.003393354,3.89292E-05,-0.000165262,0.000102041,0.582200169,0.229698103,0.001338582
0.000788562,-0.002472937,0.003040018,4.05681E-05,-0.000170424,0.000108489,0.582200249,0.229697767,0.001338793
0.000726095,-0.002243692,0.002658465,4.20834E-05,-0.000175154,0.000114201,0.582200332,0.229697421,0.001339016
0.000662258,-0.001989595,0.002251625,4.34725E-05,-0.000179399,0.000119123,0.582200417,0.229697066,0.00133925
0.000597063,-0.001712594,0.001822619,4.47325E-05,-0.000183112,0.000123207,0.582200506,0.229696703,0.001339492
0.000530466,-0.001414839,0.001374724,4.58607E-05,-0.00018625,0.000126413,0.582200596,0.229696334,0.001339742
0.000462377,-0.001098654,0.000911339,4.68543E-05,-0.000188772,0.000128706,0.582200689,0.229695958,0.001339998
0.000392667,-0.000766507,0.000435951,4.77102E-05,-0.000190644,0.000130059,0.582200784,0.229695578,0.001340257
0.00032118,-0.000420985,-4.7894E-05,4.8425E-05,-0.000191838,0.00013045,0.58220088,0.229695196,0.001340518
0.000247746,-6.4757E-05,-0.000536614,4.8995E-05,-0.000192328,0.000129867,0.582200977,0.229694811,0.001340779
0.000172189,0.000299458,-0.001026612,4.9416E-05,-0.000192097,0.000128304,0.582201076,0.229694426,0.001341038
9.43385E-05,0.000668918,-0.001514293,4.96837E-05,-0.00019113,0.000125761,0.582201175,0.229694043,0.001341292
1.40383E-05,0.001040882,-0.001996076,4.97933E-05,-0.000189421,0.000122246,0.582201275,0.229693662,0.001341541
-6.88453E-05,0.001412626,-0.002468417,4.97399E-05,-0.000186967,0.000117776,0.582201374,0.229693285,0.001341781
-0.000154415,0.001781458,-0.002927819,4.9518E-05,-0.000183771,0.000112373,0.582201474,0.229692914,0.001342012
-0.000242736,0.002144723,-0.003370856,4.91222E-05,-0.000179841,0.000106065,0.582201572,0.22969255,0.001342231
-0.000333826,0.002499814,-0.003794187,4.8547E-05,-0.000175192,9.88894E-05,0.58220167,0.229692195,0.001342436
-0.000427656,0.002844173,-0.004194581,4.77869E-05,-0.000169842,9.08883E-05,0.582201766,0.229691849,0.001342626
-0.000524145,0.003175307,-0.00456894,4.68364E-05,-0.000163815,8.2111E-05,0.582201861,0.229691515,0.0013428
-0.000623158,0.003490798,-0.004914323,4.56903E-05,-0.000157141,7.26126E-05,0.582201954,0.229691194,0.001342955
-0.000724505,0.003788334,-0.005227979,4.43438E-05,-0.000149852,6.24537E-05,0.582202044,0.229690887,0.00134309
-0.000827935,0.004065729,-0.005507369,4.27923E-05,-0.000141987,5.17007E-05,0.582202131,0.229690595,0.001343205
-0.000933124,0.004320967,-0.005750197,4.1032E-05,-0.000133589,4.04243E-05,0.582202215,0.229690319,0.001343297
-0.001039672,0.004552225,-0.005954433,3.90598E-05,-0.000124703,2.86999E-05,0.582202295,0.22969006,0.001343366
-0.001147095,0.004757905,-0.006118333,3.68733E-05,-0.00011538,1.66065E-05,0.582202371,0.22968982,0.001343412
-0.001254817,0.004936646,-0.006240458,3.44714E-05,-0.000105672,4.22653E-06,0.582202443,0.229689599,0.001343433
-0.001362181,0.005087336,-0.006319688,3.18541E-05,-9.56334E-05,-8.3553E-06,0.582202509,0.229689397,0.001343429
-0.00146845,0.005209119,-0.006355236,2.90227E-05,-8.53223E-05,-2.10522E-05,0.58220257,0.229689216,0.001343399
-0.001572825,0.005301394,-0.006346651,2.59803E-05,-7.4797E-05,-3.37762E-05,0.582202625,0.229689056,0.001343344
-0.001674459,0.005363816,-0.006293829,2.27314E-05,-6.41168E-05,-4.64388E-05,0.582202674,0.229688917,0.001343264
-0.001772476,0.005396298,-0.006197017,1.92824E-05,-5.33417E-05,-5.89516E-05,0.582202716,0.229688799,0.001343159
-0.001865987,0.005399009,-0.006056825,1.56415E-05,-4.25316E-05,-7.12269E-05,0.582202751,0.229688704,0.001343028
-0.001954101,0.005372372,-0.005874227,1.18185E-05,-3.17457E-05,-8.31789E-05,0.582202779,0.229688629,0.001342874
-0.00203594,0.005317062,-0.005650578,7.82509E-06,-2.10421E-05,-9.47238E-05,0.582202799,0.229688577,0.001342696
-0.002110641,0.005234005,-0.005387613,3.67473E-06,-1.04774E-05,-0.000105781,0.58220281,0.229688545,0.001342495
-0.002177363,0.005124366,-0.005087455,-6.17476E-07,-1.06072E-07,-0.000116274,0.582202813,0.229688535,0.001342273
-0.002235282,0.004989545,-0.004752603,-5.03472E-06,1.00201E-05,-0.000126131,0.582202808,0.229688545,0.00134203
-0.002283602,0.004831153,-0.004385921,-9.55861E-06,1.98521E-05,-0.000135285,0.582202793,0.229688575,0.001341768
-0.002321548,0.004650993,-0.003990606,-1.41691E-05,2.93447E-05,-0.000143675,0.582202769,0.229688624,0.001341489
-0.002348375,0.004451021,-0.003570164,-1.88448E-05,3.84561E-05,-0.000151247,0.582202736,0.229688692,0.001341193
-0.00236337,0.004233319,-0.003128363,-2.35626E-05,4.71487E-05,-0.000157955,0.582202694,0.229688778,0.001340884
-0.002365857,0.004000059,-0.0026692,-2.82983E-05,5.53894E-05,-0.000163761,0.582202642,0.229688881,0.001340562
-0.00235521,0.003753474,-0.002196847,-3.30261E-05,6.3149E-05,-0.000168632,0.582202581,0.229689,0.001340229
-0.002330862,0.003495832,-0.001715606,-3.77191E-05,7.04032E-05,-0.000172548,0.58220251,0.229689133,0.001339887
-0.002292318,0.003229415,-0.001229854,-4.23495E-05,7.71323E-05,-0.000175495,0.58220243,0.229689281,0.001339538
-0.002239167,0.002956494,-0.000743984,-4.68884E-05,8.33209E-05,-0.000177467,0.582202341,0.229689442,0.001339185
-0.002171098,0.002679315,-0.000262347,-5.13062E-05,8.89583E-05,-0.00017847,0.582202242,0.229689614,0.001338829
-0.002087913,0.002400076,0.000210808,-5.55728E-05,9.40382E-05,-0.000178517,0.582202135,0.229689798,0.001338471
-0.001989538,0.002120911,0.000671389,-5.96578E-05,9.85586E-05,-0.000177627,0.58220202,0.229689991,0.001338115
-0.001876027,0.001843876,0.001115516,-6.35309E-05,0.000102522,-0.000175831,0.582201897,0.229690192,0.001337761
-0.001747574,0.001570929,0.001539564,-6.71619E-05,0.000105934,-0.000173165,0.582201766,0.229690401,0.001337411
-0.001604509,0.001303918,0.001940205,-7.05212E-05,0.000108806,-0.000169673,0.582201628,0.229690616,0.001337068
-0.001447303,0.001044559,0.002314441,-7.358E-05,0.00011115,-0.000165404,0.582201484,0.229690836,0.001336733
-0.001276566,0.000794427,0.002659644,-7.63104E-05,0.000112984,-0.000160415,0.582201334,0.22969106,0.001336406
-0.001093049,0.000554937,0.002973579,-7.86862E-05,0.000114327,-0.000154766,0.582201179,0.229691288,0.001336091
-0.000897634,0.00032734,0.003254445,-8.06826E-05,0.000115204,-0.000148521,0.582201019,0.229691518,0.001335787
-0.000691339,0.00011271,0.003500895,-8.22768E-05,0.000115637,-0.000141748,0.582200856,0.229691749,0.001335497
-0.000475307,-8.80584E-05,0.003712066,-8.3448E-05,0.000115654,-0.000134517,0.58220069,0.22969198,0.00133522
-0.000250802,-0.000274264,0.003887592,-8.4178E-05,0.000115285,-0.0001269,0.582200522,0.229692211,0.001334959
-1.91959E-05,-0.000445405,0.00402762,-8.44512E-05,0.000114557,-0.000118967,0.582200353,0.229692441,0.001334713
0.000218041,-0.000601193,0.004132807,-8.42548E-05,0.000113503,-0.000110789,0.582200184,0.229692669,0.001334483
0.000459354,-0.000741562,0.004204321,-8.3579E-05,0.000112153,-0.000102436,0.582200016,0.229692895,0.00133427
0.000703111,-0.000866677,0.004243819,-8.24174E-05,0.000110537,-9.3972E-05,0.58219985,0.229693118,0.001334073
0.00094762,-0.000976947,0.004253424,-8.07666E-05,0.000108686,-8.54604E-05,0.582199687,0.229693337,0.001333894
0.001191133,-0.00107302,0.004235685,-7.86269E-05,0.000106629,-7.69583E-05,0.582199527,0.229693553,0.001333731
0.001431865,-0.001155778,0.004193531,-7.60021E-05,0.000104394,-6.85176E-05,0.582199372,0.229693764,0.001333586
0.001668008,-0.001226317,0.004130216,-7.28994E-05,0.000102006,-6.01842E-05,0.582199223,0.22969397,0.001333457
0.001897745,-0.001285922,0.004049252,-6.933E-05,9.94885E-05,-5.19968E-05,0.582199081,0.229694172,0.001333345
0.002119274,-0.001336034,0.003954339,-6.53085E-05,9.68622E-05,-4.39872E-05,0.582198946,0.229694368,0.001333249
0.002330827,-0.00137822,0.003849292,-6.08529E-05,9.41443E-05,-3.61794E-05,0.582198819,0.229694559,0.001333169
